FECHA;ALMACEN;CLIENTE;TIPO DOCUMENTO;PRODUCTO;CANTIDAD;UNIDAD;TOTAL;MONTO PAGADO;DIFERENCIA;ESTADO DE ENTREGA;ESTADO DE PAGO;TIPO DE ENTREGA;METOPO DE PAGO
04/01/2025;CURVA;CORPORACION BD&S;FACTURA;SATVARIO DARK;3;0;$110.16;$110.16;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;CORPORACION BD&S;FACTURA;BLANCO VITRIFICADO;6;0;$224.40;$224.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;DECORCERAMIC 929;FACTURA;ALPINUS GREY;7;0;$257.04;$257.04;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;FERRECERAMIC - TRUJILLO;FACTURA;GENESIS NEGRO 120;35;0;$4,270.00;$4,270.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;CORPORACION BD&S;FACTURA;GENESIS BLANCO 120;0;13;$793.00;$793.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;MUNDO;FACTURA;SLATE 120;4;0;$152.67;$152.67;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;MUNDO;FACTURA;GENESIS NEGRO 120;5;0;$610.00;$610.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;MUNDO;FACTURA;ONIX BLACK;56;0;$2,056.13;$2,056.13;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;CORPORACION BD&S;FACTURA;WFG 66020;0;1;$8.82;$8.82;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ITURRI - CHIMBOTE;FACTURA;ALPINUS GREY;0;1;$9.18;$9.18;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ITURRI - CHIMBOTE;FACTURA;DENVER VITRIFICADO;0;1;$9.36;$9.36;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ITURRI - CHIMBOTE;FACTURA;DENVER VITRIFICADO;0;1;$9.36;$9.36;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;CORPORACION BD&S;FACTURA;WFG 66020;1;0;$35.28;$35.28;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;CAMACHO;FACTURA;GENESIS MAREON 120;2;1;$187.93;$187.93;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;LUHARS - CARAZ;FACTURA;ACERADO OSCURO;7;1;$208.76;$208.76;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;AZUCENA;FACTURA;CARRARA ATHENA;29;1;$1,074.06;$1,074.06;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;JANET 1085;FACTURA;GENESIS NEGRO 120;1;0;$122.00;$122.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;GAELA - CARAZ;FACTURA;MONTANA CEDRO;1;0;$37.44;$37.44;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;CHINO - HUARAL;FACTURA;GRANITO GRAFITO 120;2;0;$164.16;$164.16;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;ITURRI - CHIMBOTE;FACTURA;WFG 66020;2;0;$70.56;$70.56;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;CHICLAYO PAZ;FACTURA;GENESIS BLANCO 120;5;0;$1,220.00;$1,220.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;CHICLAYO PAZ;FACTURA;GENESIS NEGRO 120;15;0;$1,830.00;$1,830.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;KRONOS HUARAZ;FACTURA;ELECTRIC BEIGE;25;0;$790.00;$790.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;ITURRI - CHIMBOTE;FACTURA;PRISCO GREY;42;0;$1,545.60;$1,545.60;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;GIOVANNY AGUIRRE;FACTURA;ONIX BLACK;52;0;$1,909.27;$1,909.27;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;PAUL;FACTURA;CAOBA CARAMEL;125;0;$8,100.00;$8,100.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;SANTA CAROLINA;HEYDI 813;FACTURA;CAOBA CARAMEL;35;0;$2,016.00;$2,016.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;IMPESA 939B;FACTURA;GENESIS NEGRO 120;0;32;$1,920.00;$1,920.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;JOAN 843;FACTURA;GENESIS BLANCO 120;11;0;$1,342.00;$1,342.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ANDREA - TRUJILLO;FACTURA;MARBEL GOLDEN;34;0;$1,248.48;$1,248.48;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;EDISON 1019;FACTURA;APOLO GRIS;19;0;$900.00;$900.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;OLCLASS 927;FACTURA;APOLO GRIS;16;4;$864.00;$864.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;CUMAPA;FACTURA;GENESIS MAREON 120;8;0;$668.20;$668.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;REAL CASA;FACTURA;GENESIS BLANCO 120;5;0;$610.00;$610.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;ALESSIA 987;FACTURA;HUESO;19;0;$541.72;$541.72;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;GLADYS;FACTURA;CALACATA VITRIFICADO;12;0;$440.60;$440.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;EZPINOZA;FACTURA;GENESIS NEGRO 120;3;1;$434.00;$434.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ARQUIDICEÑO 957;FACTURA;GENESIS NEGRO 120;5;0;$424.80;$424.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;JESUS;FACTURA;SUPER NEGRO;10;0;$417.70;$417.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;OYR CERAMICA;FACTURA;GENESIS NEGRO 120;8;0;$400.00;$400.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;JANET 1085;FACTURA;GENESIS NEGRO 120;3;0;$378.00;$378.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;REAL CASA;FACTURA;SUPER NEGRO;2;0;$368.60;$368.60;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;HERBERT;FACTURA;GENESIS NEGRO 120;4;0;$339.84;$339.84;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;RONY;FACTURA;ONIX BLACK;8;0;$299.52;$299.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;REAL CASA;FACTURA;SUPER NEGRO;7;0;$292.30;$292.30;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;ANDREA - TRUJILLO;FACTURA;ATHENAS VITRIFICADO;8;0;$282.20;$282.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;HERBERT;FACTURA;WOOD NATURAL;8;0;$273.60;$273.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;REAL CASA;FACTURA;MARMOL GRIS;7;0;$257.00;$257.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;DEC. NICOLE 979;FACTURA;GENESIS NEGRO 120;3;0;$254.90;$254.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;FAREISA - DORIS 1019;FACTURA;GENESIS NEGRO 120;3;0;$254.90;$254.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;IMPESA 939B;FACTURA;GENESIS NEGRO 120;2;0;$248.00;$248.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;IMPESA 939B;FACTURA;GENESIS NEGRO 120;2;0;$248.00;$248.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;TOTAL ACABADOS 1019;FACTURA;GENESIS BLANCO 120;2;0;$248.00;$248.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;FAREISA - DORIS 1019;FACTURA;CEMENTO GRIS;6;0;$216.00;$216.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ALESSIA 987;FACTURA;URANO NEGRO;6;2;$213.10;$213.10;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;GALERIA 1069;FACTURA;SUPER NEGRO;5;0;$208.80;$208.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;KASA LINDA 952;FACTURA;RUSTICO GRIS;5;0;$176.40;$176.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;REAL CASA;FACTURA;CALACATA MATE;4;1;$153.00;$153.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;ALDO ASCIS 107;FACTURA;DALIA CARAMELO;4;2;$136.60;$136.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;MARICIELO;FACTURA;OLIVO NATURAL;3;0;$129.60;$129.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;GALERIA 1019;FACTURA;GENESIS NEGRO 120;1;0;$124.00;$124.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;KIARA;FACTURA;GENESIS NEGRO 120;1;0;$124.00;$124.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;PREDISA 889;FACTURA;HUESO;4;0;$112.30;$112.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;COHELO;FACTURA;CEMENTO BEIGE;3;0;$108.00;$108.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;ANALY CERAMIC;FACTURA;CARRARA BROWN;3;1;$97.70;$97.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;KIARA;FACTURA;GENESIS NEGRO 120;1;0;$84.96;$84.96;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;RONY;FACTURA;SUPER NEGRO;2;0;$83.52;$83.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;MACKENZY;FACTURA;PARQUET BEIGE;2;0;$64.60;$64.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;AQUILA;FACTURA;GENESIS NEGRO 120;0;1;$62.00;$62.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;TOTAL ACABADOS 1019;FACTURA;GENESIS NEGRO 120;0;1;$62.00;$62.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;NAZARENO 115;FACTURA;LADRILLO BLANCO;2;0;$59.94;$59.94;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;NAZARENO 986;FACTURA;HUESO;2;0;$57.02;$57.02;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;FREDY CHAUCA;FACTURA;MATRIX AZUL;1;0;$51.80;$51.80;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;DEC. NICOLE 979;FACTURA;SUPER BLANCO;1;1;$50.40;$50.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;SANTA CAROLINA;MORAN;FACTURA;WOOD NATURAL;1;0;$49.20;$49.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;NAZARENO 986;FACTURA;GENESIS NEGRO 120;0;2;$42.50;$42.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;DERALL 981;FACTURA;NAKIA PLATA;1;0;$34.80;$34.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ALESSIA 987;FACTURA;LARA BEIGE;1;0;$30.00;$30.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;NAZARENO 115;FACTURA;LADRILLO TEX CLARO;1;0;$30.00;$30.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;DOME 1061;FACTURA;LINEAL AZABACHE;0;1;$25.00;$25.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;HUANCAYO 1117;FACTURA;HUESO;0;2;$14.30;$14.30;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
04/01/2025;CURVA;PAUL;FACTURA;HUESO;0;2;$14.20;$14.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;ANDY;FACTURA;ORION NEGRO;0;2;$10.00;$10.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;SANTA CAROLINA;OLCLASS 927;FACTURA;PRISCO GREY;0;1;$9.20;$9.20;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
04/01/2025;CURVA;ROMERO;FACTURA;HUESO;0;1;$7.10;$7.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;COHELO;FACTURA;LARA GRAFITO;0;2;$6.70;$6.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;DOME 1061;FACTURA;CARTVIN NATURAL;0;1;$52.90;$52.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;DOME 1061;FACTURA;MATRIX AZUL;0;1;$8.64;$8.64;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;DOME 1061;FACTURA;OLIVO NATURAL;0;1;$43.20;$43.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;CORPORACION BD&S;FACTURA;WOOD ARTICO;1;3;$69.33;$69.33;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;CORPORACION BD&S;FACTURA;FORESTA GRAFITO;0;7;$65.52;$65.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;CORPORACION BD&S;FACTURA;LAPIZ BOLEADO;0;24;$60.00;$60.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;HEYDI 813;FACTURA;CAOBA CARAMEL;1;0;$57.60;$57.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;CORPORACION BD&S;FACTURA;BUNTAS AZUL;2;0;$103.68;$103.68;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;DECORCERAMIC 929;FACTURA;LINEAL AZABACHE;2;0;$50.00;$50.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;MILLA;KRONOS HUARAZ;FACTURA;MATRIX AZUL;7;3;$86.40;$86.40;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;LUHARS - CARAZ;FACTURA;ACERADO BAÑO;0;14;$84.00;$84.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;ALFONSO DORADOR;FACTURA;GALAXI BLACK 120;1;0;$24.40;$24.40;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;ALFONSO DORADOR;FACTURA;VENATO;4;0;$136.80;$136.80;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;CURVA;MUCHIN - CHIMBOTE;FACTURA;URANO NEGRO;5;0;$133.19;$133.19;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;GLOBAL CERAMIC - HUARAZ;FACTURA;BUNTAS AZUL;7;0;$362.88;$362.88;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
04/01/2025;MILLA;CORPORACION BD&S;FACTURA;FRAGUA MADERA;0;3;$15.00;$15.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ALESSIA 987;FACTURA;RUSTICO BEIGE;15;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ÑAÑES 904;FACTURA;BRICK BLANCO;11;3;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ÑAÑES 904;FACTURA;RUSTICO BEIGE;2;3;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
04/01/2025;CURVA;ÑAÑES 904;FACTURA;SATVARIO GREY;2;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORPORACION BD&S;FACTURA;BRAVIA GREY;4;1;$156.06;$156.06;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORPORACION BD&S;FACTURA;GRANITO GRAFITO 120;0;1;$20.52;$20.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORPORACION BD&S;FACTURA;LONDON HUMO;12;2;$450.00;$450.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORPORACION BD&S;FACTURA;ARTICO GRIS;37;3;$1,857.30;$1,857.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORPORACION BD&S;FACTURA;FIRENSE;1;0;$36.72;$36.72;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;MILLA;FREDY CHAUCA;FACTURA;GENESIS NEGRO 120;10;0;$1,220.00;$1,220.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;ALBERTO PIURA;FACTURA;FIRENSE;43;0;$1,578.96;$1,578.96;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORP. ARQUITECTURA;FACTURA;PRISCO GREY;44;0;$1,619.20;$1,619.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORP. ARQUITECTURA;FACTURA;SUPER NEGRO;44;0;$1,837.44;$1,837.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORP. ARQUITECTURA;FACTURA;CEMENTO PLATA;88;0;$3,168.00;$3,168.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;MUNDO;FACTURA;LUCERO GRIS;9;0;$330.49;$330.49;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;CORPORACION BD&S;FACTURA;GENESIS NEGRO 120;0;1;$30.50;$30.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;JERSON CASHPA;FACTURA;GENESIS NEGRO 120;4;1;$518.50;$518.50;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;JUAN MONCADA;FACTURA;ALPHES GREY;0;1;$9.25;$9.25;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;JUAN MONCADA;FACTURA;CARRARA ATHENA;0;1;$9.18;$9.18;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;SILVIA;FACTURA;GENESIS MAREON 120;0;1;$20.88;$20.88;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;JUAN MONCADA;FACTURA;IMPERIAL GOLD;0;1;$9.36;$9.36;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;JUAN MONCADA;FACTURA;TORMENTA INVERNAL;0;1;$9.90;$9.90;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;JUAN MONCADA;FACTURA;VENUS GOLD;0;1;$9.36;$9.36;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ROBLES - HUARAZ;FACTURA;CONCRETO MARMOL;0;2;$18.72;$18.72;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ALFONSO DORADOR;FACTURA;CONCRETO MARMOL;1;0;$37.45;$37.45;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;LIDIA - CHIMBOTE;FACTURA;LUCERO GRIS;1;0;$36.72;$36.72;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ARACELY - S.J.L;FACTURA;GENESIS NEGRO 120;2;0;$244.00;$244.00;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
06/01/2025;MILLA;RYB 109;FACTURA;GENESIS BLANCO 120;7;0;$1,708.00;$1,708.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;MILLA;PALACIOS - CHIMBOTE;FACTURA;GENESIS NEGRO 120;10;0;$1,220.00;$1,220.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;JUAN MONCADA;FACTURA;BRICK BLANCO;13;0;$486.70;$486.70;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;DECORFASA - CARAZ;FACTURA;PETRA MIX;21;0;$739.20;$739.20;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;DALILA 1019;FACTURA;ATHENAS VITRIFICADO;37;0;$1,305.18;$1,305.18;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;MILLA;PEDRO - HUAROCHIRI;FACTURA;URANO NEGRO;38;0;$1,376.36;$1,376.36;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ALBERTO PIURA;FACTURA;BRICK BLANCO;40;0;$1,497.53;$1,497.53;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ALBERTO PIURA;FACTURA;EVO BLACK;40;0;$1,497.60;$1,497.60;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ALBERTO PIURA;FACTURA;MARMOL GRIS;40;0;$1,468.57;$1,468.57;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ALBERTO PIURA;FACTURA;SKY BLUE;40;0;$1,468.80;$1,468.80;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;ALBERTO PIURA;FACTURA;ONIX BLACK;80;0;$2,937.33;$2,937.33;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;MILLA;GLADYS;FACTURA;MATE BARI BROWN;1300;0;$46,800.00;$46,800.00;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
06/01/2025;CURVA;DISERGISA 901;FACTURA;SILVER PLATA;25;0;$882.00;$882.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;COHELO;FACTURA;SATVARIO DARK;24;0;$881.28;$881.28;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;SIN TIENDA;FACTURA;GENESIS BLANCO 120;7;0;$854.00;$854.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;HUANCAYO 1117;FACTURA;CABANA GREY;22;1;$747.30;$747.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;MAYRA 1049;FACTURA;GENESIS NEGRO 120;6;0;$744.00;$744.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;GLADYS SANCHEZ 104;FACTURA;OREO BLACK;19;0;$607.90;$607.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;INTERCERAMIC 1019;FACTURA;GENESIS NEGRO 120;6;3;$573.50;$573.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;MILLA;KASA LINDA 952;FACTURA;LUCERO GRIS;15;0;$561.60;$561.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;MILLA;MIGUEL;FACTURA;GRETA BEIGE;19;0;$552.67;$552.67;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;MILLA;ROMERO;FACTURA;MADERA CAFE;15;0;$550.80;$550.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;REAL CASA;FACTURA;DENVER VITRIFICADO;11;0;$411.80;$411.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;MILLA;ELVIS 877;FACTURA;SATINADO GREY;11;0;$396.00;$396.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;SANTA CAROLINA;PABLO;FACTURA;ALVA GRIS;8;1;$393.60;$393.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;DELLY 813A;FACTURA;CATALINA CLARO;12;3;$369.63;$369.63;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;ZAMORA;FACTURA;HOJAS CALACATA;10;4;$319.60;$319.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;CURVA;ANALY CERAMIC;FACTURA;CALACATA VITRIFICADO;7;2;$280.80;$280.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
06/01/2025;MILLA;ALESSIA 987;FACTURA;VENATO;8;2;$279.70;$279.70;$0.00;ENTREGADO;PAGADO;ENVIAR;TRANS. BCP
